,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
CNTNAP3C,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009360594524854503,1.1110897750700668,1.2837807
AL391987.4,False,False,7,0.004043905,99.59560947429232,7.0,True,0.01023647776969926,1.2009772022195915,1.4217926
ANKRD20A4,False,False,21,0.012131716,98.78682842287695,21.0,True,0.04336564740990783,2.016218206505885,2.6735024
FP326651.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.01837993019855108,1.7903603568681372,2.3267233
ZNF658,False,False,21,0.014442518,98.78682842287695,25.0,True,0.014306938676371566,1.1574130821414306,1.3549049
CEMIP2,False,False,277,0.19121894,83.99768919699595,331.0,True,0.24153216245166462,1.2963871469604022,1.5682838
LINC01504,False,False,4,0.002310803,99.7689196995956,4.0,True,0.014146930690334297,1.5264765295490335,1.9215598
ANXA1,False,False,1057,1.9162334,38.9370306181398,3317.0,True,1.005185613570954,2.221234660153028,2.5856614
RORB,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.05242164123767437,2.7664963782967837,3.8254693
TLE1,False,False,55,0.040439054,96.82264586943963,70.0,True,0.08385764163494121,1.616789920329731,2.0602257
NTRK2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
C9orf153,False,False,16,0.009243212,99.07567879838244,16.0,True,0.01708373649058494,1.3146885358729514,1.5963835
TUT7,False,False,239,0.1565569,86.19295205083766,271.0,True,0.20721377054150047,1.379517976371769,1.6959217
GAS1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.016997441073669226,1.7114705902625313,2.2055972
DAPK1,False,False,750,0.64586943,56.672443674176776,1118.0,True,0.4306915349566788,1.0739069129218983,1.2978524
SECISBP2,False,False,998,0.9254766,42.34546504910457,1602.0,True,0.6965412034452353,1.364764215019327,1.5518899
AL606807.1,False,False,10,0.006354708,99.42229924898902,11.0,True,0.00909122098479082,1.0817553323194926,1.238741
AL158071.3,False,False,17,0.009820913,99.01790872328135,17.0,True,0.036349554999336176,1.4710107632741825,1.8363985
NFIL3,False,False,55,0.032928944,96.82264586943963,57.0,True,0.0413473265401586,1.1815176923062147,1.3919147
CARD19,False,False,669,0.5696129,61.351819757365675,986.0,True,0.520978299199671,1.2378116031755004,1.6618174
NUTM2G,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.009867793443734328,1.1641112950519275,1.3651892
HEMGN,False,False,508,0.45060658,70.6528018486424,780.0,True,0.5376542699122859,1.5725894584686537,2.4052215
NR4A3,False,False,67,0.045060657,96.12940496822647,78.0,True,0.07004752285677902,1.5802796280111882,2.0041683
PLPPR1,False,False,3,0.002310803,99.8266897746967,4.0,True,0.011486048080496662,1.1077975954071186,1.278726
SLC44A1,False,False,313,0.24841133,81.91796649335645,430.0,True,0.3774092419312327,1.1842035856325501,1.542776
TMEM38B,False,False,402,0.27325246,76.77642980935875,473.0,True,0.22187847019306453,1.0914761175121532,1.2536662
LINC01505,False,False,63,0.050259966,96.36048526863085,87.0,True,0.05330426643854384,1.9898137479987739,2.6329613
KLF4,False,False,229,0.16637781,86.77065280184864,288.0,True,0.18675964283429022,1.164047284436868,1.365091
PALM2-AKAP2,False,False,128,0.09243212,92.6054303870595,160.0,True,0.1287499757351267,1.5514445735842515,1.9598954
SLC31A2,False,False,76,0.047371462,95.60947429231658,82.0,True,0.09648540073104997,1.241108272039974,1.4834093
TNC,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.022232543830902105,1.5311557901115949,1.9287443
PAPPA,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.019034895208974383,1.611034656101686,2.0513892
GSN,False,False,447,0.36395147,74.17677642980935,630.0,True,0.44451132049202224,1.401522402396054,2.0253518
AL359644.1,False,False,34,0.020797227,98.03581744656267,36.0,True,0.04715195684078952,1.934838159218525,2.5485525
PTGS1,False,False,204,0.14211439,88.21490467937608,246.0,True,0.20791167574851685,1.1738023735448353,1.3800688
AL359636.2,False,False,8,0.004621606,99.53783939919121,8.0,True,0.012931223094055788,1.1172976375835872,1.2933122
ZBTB6,False,False,33,0.019064125,98.09358752166378,33.0,True,0.04254961372126,1.1711265784881906,1.3759604
NR6A1,False,False,493,0.39688042,71.51935297515887,687.0,True,0.3057363489188252,1.0904490714542048,1.3345857
HSPA5,False,False,838,1.198729,51.58867706528019,2075.0,True,1.0895739966978524,1.7097560240504779,1.7321205
AL354710.2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.022766227580159868,1.6901332108490268,2.172836
ANGPTL2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009360594524854503,1.1110897750700668,1.2837807
PIP5KL1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.02088513146604133,1.3322355970415807,1.623325
SPTAN1,False,False,135,0.08318891,92.20103986135182,144.0,True,0.03439557653210471,1.0980380179504123,1.2637413
ZER1,False,False,295,0.20161757,82.9578278451762,349.0,True,0.18754648115612185,1.0561271737481872,1.1993918
C9orf106,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.009867793443734328,1.1641112950519275,1.3651892
USP20,False,False,198,0.13113807,88.56152512998267,227.0,True,0.17995879517392424,1.1744903184105855,1.3811251
FNBP1,False,False,1034,1.2784518,40.26574234546505,2213.0,True,0.7547607711737229,1.6522879148892822,2.1042864
RAPGEF1,False,False,230,0.14846909,86.71288272674754,257.0,True,0.1926622322879059,1.083939968536526,1.2420952
SLC2A6,False,False,25,0.01502022,98.55574812247256,26.0,True,0.03003946715996201,1.3677193438438064,1.6778063
ADAMTSL2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.00909122098479082,1.0817553323194926,1.238741
SARDH,False,False,24,0.013864818,98.61351819757365,24.0,True,0.02776934745627486,1.2633510590415862,1.5175606
COL5A1,False,False,94,0.05603697,94.56961294049682,97.0,True,0.05969859677287833,1.389475847107165,1.7112108
NALT1,False,False,24,0.013864818,98.61351819757365,24.0,True,0.03231015031600381,1.4471386733591143,1.7997456
SNHG7,False,False,1515,3.6383593,12.478336221837083,6298.0,True,1.387535223314432,1.8736458055485952,1.2768497
PTGDS,False,False,1,0.0057770074,99.94222992489891,10.0,True,0.15822285818376647,4.014055887015946,5.740955
LCNL1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
C9orf139,False,False,83,0.05314847,95.2050837666089,92.0,True,0.0389585440280422,1.1154080951176388,1.290411
NPDC1,False,False,665,0.5817447,61.582900057770075,1007.0,True,0.234157587068864,1.3545214625226547,1.6575423
PITRM1-AS1,False,False,19,0.010976315,98.90236857307914,19.0,True,0.022747747575719904,1.466058622300576,1.828795
KLF6,False,False,860,1.3125361,50.31773541305604,2272.0,True,1.1513792543363948,2.495588055141361,2.6504416
LINC02649,False,False,66,0.043327555,96.18717504332756,75.0,True,0.09031203180858569,1.685915407409914,2.1663601
ITIH5,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.016997441073669226,1.7114705902625313,2.2055972
CELF2,False,False,1121,1.554015,35.23974581166955,2690.0,True,0.9705827887038884,1.6486452968345275,1.6301407
CAMK1D,False,False,1004,1.2091277,41.998844598497975,2093.0,True,0.8290073550507363,1.7780193251995646,1.8460363
FRMD4A,False,False,26,0.01559792,98.49797804737146,27.0,True,0.050208659529079096,1.2059493251905398,1.4294268
FAM107B,False,False,85,0.05430387,95.0895436164067,94.0,True,0.06488070381817833,1.3425765380236978,1.6392024
VIM,False,False,1364,5.4893126,21.201617562102825,9502.0,True,1.5725450127586407,2.5584341346875896,2.2062924
AL133415.1,False,False,16,0.009243212,99.07567879838244,16.0,True,0.01548520462571516,1.168393232848655,1.3717637
CACNB2,False,False,552,0.6060081,68.1109185441941,1049.0,True,0.33101709063044893,1.7372099276748232,2.770776
NSUN6,False,False,314,0.20912766,81.86019641825536,362.0,True,0.23469947022018423,1.0680206868459092,1.217653
MALRD1,False,False,496,0.44194108,71.34604274985557,765.0,True,0.33689732552588353,1.3549567421550797,1.9219487
AL157895.1,False,False,315,0.64240324,81.80242634315424,1112.0,True,0.626591474452012,1.8819400001143798,2.5454986
PLXDC2,False,False,1108,2.221837,35.99075678798383,3846.0,True,1.3756274718295864,2.3758195405828566,1.958435
AC069549.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.01908251935917918,1.4618606907600273,1.8223495
DNAJC1,False,False,1266,1.8960139,26.863084922010394,3282.0,True,1.1965801940288963,1.9640938250516935,1.8250656
ARHGAP21,False,False,282,0.2235702,83.70883882149047,387.0,True,0.3460299263331448,1.411131734935782,2.0466902
MPP7,False,False,277,0.19352975,83.99768919699595,335.0,True,0.19149317371192073,1.2015018663223118,1.4225982
SVIL,False,False,409,0.3044483,76.37203928365108,527.0,True,0.2844845660102709,1.6293815449155085,2.5313334
MAP3K8,False,False,569,0.57192373,67.12882726747544,990.0,True,0.4800181261355779,1.2018807544360588,1.5820297
AL391839.1,False,False,80,0.050837666,95.37839399191219,88.0,True,0.07625685504645296,1.6030134357010046,2.0390735
ZNF248,False,False,133,0.08434431,92.31658001155402,146.0,True,0.08296205692034922,1.4436939099736963,1.7944565
AL450326.1,False,False,22,0.013287118,98.72905834777586,23.0,True,0.03986594139643103,1.475456105578682,1.8432237
CXCL12,False,False,5,0.028885037,99.71114962449451,50.0,True,0.5814135733305518,5.540111750114701,9.573653
DEPP1,False,False,66,0.05603697,96.18717504332756,97.0,True,0.06534462994198441,1.3905071674655676,1.7127943
ALOX5,False,False,6,0.004043905,99.65337954939342,7.0,True,0.02548527800211066,1.2800010546682894,1.5431248
NCOA4,False,False,660,0.5413056,61.871750433275565,937.0,True,0.4036613241456054,1.1131743898536937,1.3850493
WDFY4,False,False,229,0.1571346,86.77065280184864,272.0,True,0.083955134681944,1.4169143907478894,1.7533396
FAM170B,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.01308280287828285,1.4477441661540535,1.8006753
TMEM273,False,False,21,0.012709416,98.78682842287695,22.0,True,0.04498436438064,1.2445309098058566,1.4886644
AC069547.2,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.013864991026218413,1.5062045680845413,1.8904345
PRKG1,False,False,529,0.64818025,69.43963027151936,1122.0,True,0.6527953160837755,2.0199575813249515,2.8106608
LNCAROD,False,False,352,0.31542462,79.66493356441363,546.0,True,0.23727595038688412,1.640427976447535,2.0965192
ANK3,False,False,183,0.13807048,89.42807625649914,239.0,True,0.047437846311898686,1.298950354347842,1.5722193
ARID5B,False,False,289,0.21606009,83.30444829578279,374.0,True,0.1558982343685468,1.1606567319349832,1.3598851
SRGN,False,False,1458,3.779896,15.771230502599654,6543.0,True,1.4420711631637904,3.013108878998786,2.8234086
PALD1,False,False,25,0.01559792,98.55574812247256,27.0,True,0.03260914241210024,1.6765695390018645,2.1520104
SGPL1,False,False,65,0.040439054,96.24494511842865,70.0,True,0.06390131332560978,1.1240843242041023,1.3037324
SPOCK2,False,False,68,0.042172156,96.07163489312536,73.0,True,0.07891383876412907,1.559791436280037,1.9727111
DDIT4,False,False,256,0.22241479,85.21086077411901,385.0,True,0.22462573190056923,1.517794104452463,1.9082289
OIT3,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.02599665976271964,2.140891544114168,2.8649242
NUDT13,False,False,43,0.025418833,97.5158867706528,44.0,True,0.05207943361302883,1.7249209274931516,2.2262485
CFAP70,False,False,41,0.023685731,97.631426920855,41.0,True,0.02199207041902482,1.3599440289801348,1.665868
VCL,False,False,416,0.33448875,75.96764875794338,579.0,True,0.38493183771372064,1.1731014975755079,1.5181228
AP3M1,False,False,311,0.20739457,82.03350664355864,359.0,True,0.26091968366990004,1.5658969031496042,1.9820853
AC010997.3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.016947580415178343,1.5385259852062412,1.9400604
ZNF503,False,False,70,0.046793763,95.95609474292317,81.0,True,0.07742869317260069,1.2567699195440163,1.507456
TMEM254-AS1,False,False,48,0.03004044,97.22703639514731,52.0,True,0.020042493316029017,1.409344052842719,1.7417163
SNCG,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.009360594524854503,1.1110897750700668,1.2837807
ADIRF,False,False,5,0.004043905,99.71114962449451,7.0,True,0.05173299583540748,2.227748432389813,2.998283
LINC00863,False,False,196,0.13633738,88.67706528018486,236.0,True,0.20262656793818365,1.1453548115948626,1.3363907
IFIT1B,False,False,9,0.00808781,99.48006932409012,14.0,True,0.031118368727463246,1.9370255202392859,2.551911
IFIT1,False,False,60,0.042172156,96.53379549393414,73.0,True,0.10605292897756166,1.6009310994077066,2.0358763
SLC16A12,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.023562906705684717,2.041375385194271,2.7121284
AL157400.3,False,False,13,0.00751011,99.24898902368572,13.0,True,0.022137900227739666,1.4736124791510428,1.8403931
LINC01374,False,False,9,0.00751011,99.48006932409012,13.0,True,0.04172462501622459,1.881638639552473,2.4668708
PPP1R3C,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
MYOF,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.009360594524854503,1.1110897750700668,1.2837807
AL139124.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.012249410812943885,1.3815058488215886,1.6989738
AL157834.2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.009417543497649178,1.117183739623988,1.2931373
PDLIM1,False,False,912,1.237435,47.313691507798964,2142.0,True,0.9384359109365845,1.4606663705969216,1.3164468
CC2D2B,False,False,21,0.012131716,98.78682842287695,21.0,True,0.0205376700305762,1.2367311442610227,1.4766887
DNTT,False,False,51,0.2328134,97.05372616984403,403.0,True,0.5242742634362271,3.3049503883531823,6.252084
RRP12,False,False,529,0.469093,69.43963027151936,812.0,True,0.48230941192257315,1.2007368948051047,1.5794897
AL355490.2,False,False,36,0.024263432,97.92027729636048,42.0,True,0.04137598622555637,1.0680178163544811,1.2176486
UBTD1,False,False,12,0.006932409,99.30675909878683,12.0,True,0.019663830827091493,1.4520359872598751,1.8072648
MORN4,False,False,27,0.01617562,98.44020797227037,28.0,True,0.03933320647259646,1.548088503602791,1.9547426
LINC01475,False,False,32,0.019064125,98.15135759676488,33.0,True,0.026062499105817975,1.2799356095165364,1.5430243
AL138762.1,False,False,15,0.009243212,99.13344887348353,16.0,True,0.033189357984665165,1.2456263575997693,1.4903463
NEURL1,False,False,84,0.055459272,95.14731369150779,96.0,True,0.08579463487367209,1.4814103332879003,1.8523657
ABLIM1,False,False,503,0.39110342,70.94165222414789,677.0,True,0.34869588967252935,1.3909777846790585,2.0019367
CUZD1,False,False,7,0.004043905,99.59560947429232,7.0,True,0.012249410812943885,1.3815058488215886,1.6989738
ZRANB1,False,False,133,0.08261121,92.31658001155402,143.0,True,0.09058588222588984,1.3776363683884816,1.6930326
AL731571.1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.015712105984055518,1.6321948442573342,2.0838783
DOCK1,False,False,278,0.21663778,83.93991912189486,375.0,True,0.20402284112091834,1.583155605945941,2.008584
AL359094.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.009489708572551313,1.1248535892371425,1.3049135
PTPRE,False,False,217,0.15135759,87.46389370306181,262.0,True,0.1965466595709287,1.872551256127509,2.452918
EBF3,False,False,7,0.0057770074,99.59560947429232,10.0,True,0.06829839069782323,3.0681615750637876,4.288642
IFITM3,False,False,1037,1.1253611,40.09243212016176,1948.0,True,0.7760871650366048,1.822421137857781,2.4311497
LSP1,False,False,772,0.7862507,55.40150202195263,1361.0,True,0.3933765191650017,1.1790434683130375,1.5313175
OSBPL5,False,False,90,0.057192374,94.80069324090121,99.0,True,0.10068662905425223,1.3522211050677635,1.6540104
NUP98,False,False,843,0.7440786,51.2998266897747,1288.0,True,0.6526092546204558,1.241613507544141,1.3152902
HBD,False,False,569,11.006354,67.12882726747544,19052.0,True,2.8224331908041624,3.6042395533016163,2.2044377
HBG1,False,False,226,7.322357,86.94396302715194,12675.0,True,2.5448494128920456,5.102309177890087,1.6513906
HBG2,False,False,152,3.8555748,91.21894858463317,6674.0,True,1.8034089195318952,4.580773096805869,4.980581
CAVIN3,False,False,1,0.0011554015,99.94222992489891,2.0,True,0.01863437882461003,1.8042369309317288,2.3480294
OR6A2,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.018372410734858444,1.3275628231737258,1.6161505
RIC3,False,False,190,0.12998267,89.02368573079144,225.0,True,0.1884690848288365,1.1736029216725936,1.3797625
ST5,False,False,13,0.00808781,99.24898902368572,14.0,True,0.019867830553157738,1.567412993720904,1.984413
DENND5A,False,False,540,0.43212017,68.80415944540728,748.0,True,0.34829096531350745,1.039554233816043,1.2215692
SWAP70,False,False,396,0.27498555,77.12305025996532,476.0,True,0.27215268623105965,1.102094178563532,1.269969
SBF2,False,False,659,0.5361063,61.929520508376655,928.0,True,0.36554216228592584,1.2090302119489251,1.5979058
MRVI1-AS1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01380009874215648,1.5014807620464525,1.8831817
TEAD1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.02774555343034951,1.4824468452077615,1.8539572
NAV2,False,False,14,0.013287118,99.19121894858463,23.0,True,0.15415051922950282,3.8338081719127155,5.464205
BDNF-AS,False,False,95,0.057770073,94.51184286539572,100.0,True,0.052940910390574275,1.086067391076609,1.2453617
MPPED2,False,False,195,0.12709416,88.73483535528597,220.0,True,0.11852611181165461,1.3338575661315335,1.6258153
HIPK3,False,False,455,0.33679953,73.71461582900058,583.0,True,0.3710082370120223,1.1701061353200841,1.5114714
ABTB2,False,False,18,0.013864818,98.96013864818023,24.0,True,0.02918755839116802,1.2532102391472375,1.5019906
CD44,False,False,1246,1.8636626,28.018486424032353,3226.0,True,0.8951948339841196,1.9309065875955451,2.1011703
LDLRAD3,False,False,77,0.05199307,95.55170421721549,90.0,True,0.07756591007868416,1.4118410943097646,1.7455502
TRAF6,False,False,137,0.08665511,92.08549971114962,150.0,True,0.12588247323187465,1.2664017587321017,1.5222446
PRDM11,False,False,62,0.03986135,96.41825534373196,69.0,True,0.07250470277327903,1.068501721611348,1.2183917
LARGE2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.030268126441412583,1.6080702988111932,2.0468378
MDK,False,False,854,1.1513577,50.66435586366262,1993.0,True,0.5139949436591006,1.7405179698125048,2.7781217
AC090589.2,False,False,11,0.006354708,99.36452917388793,11.0,True,0.01067043215933259,1.2427135698306102,1.485874
SPI1,False,False,443,0.32640094,74.40785673021375,565.0,True,0.20696767638956437,1.116994478485116,1.2928467
RAPSN,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.012644669105072106,1.2343823445009816,1.4730824
C1QTNF4,False,False,691,1.021375,60.08087810514154,1768.0,True,0.42872554048692263,1.6637107804678006,2.6075644
PRG2,False,False,155,0.762565,91.04563835932986,1320.0,True,0.4511875660331133,2.5527453965444318,4.581745
RTN4RL2,False,False,31,0.018486423,98.20912767186597,32.0,True,0.0315426377724649,1.4685881913872085,1.8326788
SERPING1,False,False,375,0.26805314,78.33622183708839,464.0,True,0.17424305100776438,1.100997687129973,1.2682855
BTBD18,False,False,9,0.0051993066,99.48006932409012,9.0,True,0.021013907453825503,1.3334346508077732,1.6251659
OR9Q1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009867793443734328,1.1641112950519275,1.3651892
GLYATL1,False,False,29,0.017331023,98.32466782206816,30.0,True,0.020336005870651173,1.5403442617250738,1.9428521
OR4D9,False,False,4,0.002310803,99.7689196995956,4.0,True,0.015515253911722994,1.6194883373296352,2.064369
LINC02739,False,False,12,0.010976315,99.30675909878683,19.0,True,0.0779269937071243,3.145306934647487,4.4070897
MS4A1,False,False,8,0.012709416,99.53783939919121,22.0,True,0.1987813030088663,2.3636897246621813,3.2070053
FADS2,False,False,276,0.21143848,84.05545927209705,366.0,True,0.2596360242205473,1.4692601294778167,1.8337106
FTH1,False,False,1702,42.451183,1.675332177931832,73483.0,True,3.8735372366208694,2.8897325087162957,2.1247451
AHNAK,False,False,383,0.29462737,77.8740612362796,510.0,True,0.25038492463944323,1.2472667038507632,1.4928648
INTS5,False,False,66,0.041016754,96.18717504332756,71.0,True,0.07215559847753415,1.4967367225037511,1.8758978
TMEM179B,False,False,533,0.37550548,69.20854997111496,650.0,True,0.3993781738741372,1.0405422326226865,1.2237631
AP001160.1,False,False,24,0.013864818,98.61351819757365,24.0,True,0.026206985981420756,1.0708083270350854,1.2219331
PLAAT3,False,False,11,0.00751011,99.36452917388793,13.0,True,0.07979969182848484,2.461715559276443,3.357513
FERMT3,False,False,544,0.48064703,68.5730791450029,832.0,True,0.5270152029617836,1.0643401851802545,1.2766086
PYGM,False,False,21,0.012131716,98.78682842287695,21.0,True,0.01864959633021323,1.1090276958322955,1.2806146
NEAT1,False,False,1299,1.982669,24.956672443674176,3432.0,True,1.220880409764038,2.0282748611486485,1.9247346
SSSCA1-AS1,False,False,24,0.013864818,98.61351819757365,24.0,True,0.018585865140191504,1.5757934696795444,1.9972804
SNX32,False,False,88,0.05603697,94.9162333911034,97.0,True,0.04918091196720348,1.1737868981066633,1.380045
EFEMP2,False,False,30,0.017908724,98.26689774696708,31.0,True,0.026198482699779965,1.2650811545669902,1.520217
FOSL1,False,False,280,0.21317157,83.82437897169265,369.0,True,0.24809305197668094,1.2666893146653118,1.5226861
RAB1B,False,False,218,0.14558059,87.40612362796072,252.0,True,0.15319717268502434,1.0974521870606642,1.2628417
C11orf80,False,False,66,0.041594453,96.18717504332756,72.0,True,0.07796000370098782,1.2514433137880858,1.4992776
KDM2A,False,False,759,0.65915656,56.15251299826689,1141.0,True,0.6144268582394754,1.355815012447125,1.5346965
NUDT8,False,False,264,0.18544194,84.74870017331023,321.0,True,0.17323238962372434,1.324216521956055,1.6110126
ACY3,False,False,53,0.035817448,96.93818601964182,62.0,True,0.10959387435366262,1.7020599553741849,2.1911483
TPCN2,False,False,61,0.036395147,96.47602541883305,63.0,True,0.06331310839392011,1.681847847942879,2.1601148
AP002336.2,False,False,289,0.20161757,83.30444829578279,349.0,True,0.3025437223829376,1.418122119006534,2.062213
ALG1L9P,False,False,24,0.014442518,98.61351819757365,25.0,True,0.024414629310981175,1.2851334899810065,1.551005
AP002495.1,False,False,168,0.10803004,90.29462738301561,187.0,True,0.1592850638260363,1.226973097723757,1.4617064
FCHSD2,False,False,1002,1.1496245,42.114384748700175,1990.0,True,0.7815919171437881,1.3525833498748976,1.5284878
PLEKHB1,False,False,23,0.013287118,98.67128827267476,23.0,True,0.016485993221750858,1.3723346861031394,1.6848925
AP001372.1,False,False,10,0.006354708,99.42229924898902,11.0,True,0.011850853068939904,1.348228204634326,1.6478798
B3GNT6,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.010842330859962843,1.2587811215845084,1.510544
GAB2,False,False,902,1.061814,47.89139225880994,1838.0,True,0.7382849728926015,1.6931693095875024,2.1828284
AP003086.1,False,False,586,0.4656268,66.1467359907568,806.0,True,0.3917131756685648,1.0894651521529153,1.3324008
RAB30,False,False,42,0.026574235,97.5736568457539,46.0,True,0.036671536171850656,1.2149067100368633,1.4431798
AP003059.1,False,False,45,0.027151935,97.4003466204506,47.0,True,0.033692441376195134,1.0619030079401297,1.20826
AP003059.2,False,False,41,0.024263432,97.631426920855,42.0,True,0.027198469978093543,1.412848272073119,1.7470965
PRSS23,False,False,17,0.010976315,99.01790872328135,19.0,True,0.040262151005100486,2.2327792422705746,3.0060072
AP001528.1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.019608263116980364,1.5784938664999166,2.0014265
DISC1FP1,False,False,224,0.19699596,87.05950317735413,341.0,True,0.19480596590917662,1.349475515621973,1.6497949
FAT3,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.03525360242273137,1.2995525100278948,1.5731438
PANX1,False,False,56,0.034662046,96.76487579433854,60.0,True,0.05470495190878629,1.1702323291580619,1.3745874
PIWIL4,False,False,31,0.019641826,98.20912767186597,34.0,True,0.04387492706372454,2.1215234729514094,2.8351867
AP000943.2,False,False,11,0.006932409,99.36452917388793,12.0,True,0.019308452185632867,1.8401097725484858,2.403108
ENDOD1,False,False,89,0.05430387,94.8584633160023,94.0,True,0.09481213586093774,1.0544562183688289,1.1968263
FAM76B,False,False,202,0.13402657,88.33044482957828,232.0,True,0.20607980280411392,1.055315829487593,1.1981462
MAML2,False,False,346,0.32582322,80.01155401502022,564.0,True,0.373617685167565,1.7434540754331265,2.7846417
BIRC3,False,False,176,0.119584054,89.83246678220682,207.0,True,0.09315438625643484,1.245373204788972,1.4899577
CASP1,False,False,162,0.10109763,90.64124783362219,175.0,True,0.06914799424143413,1.1541674246614477,1.3499216
POU2AF1,False,False,3,0.0034662045,99.8266897746967,6.0,True,0.02618354699940298,2.14814862922657,2.8760664
SIK2,False,False,474,0.37377238,72.61698440207972,647.0,True,0.38899740932487537,1.0883862123461154,1.3300049
NNMT,False,False,13,0.010398613,99.24898902368572,18.0,True,0.08350902328417459,2.536537192755109,3.472393
SIK3,False,False,1443,2.637204,16.637781629116123,4565.0,True,1.437835231427347,2.055255564986113,1.5233432
AP000936.1,False,False,17,0.009820913,99.01790872328135,17.0,True,0.0122537120678768,1.0574690891290113,1.2014523
TAGLN,False,False,14,0.00808781,99.19121894858463,14.0,True,0.03836094540868277,1.2158188935011554,1.4445803
FXYD6,False,False,60,0.03928365,96.53379549393414,68.0,True,0.03383897805364942,1.0831516185736478,1.2408849
IL10RA,False,False,14,0.009243212,99.19121894858463,16.0,True,0.04147791460964932,1.5791091024524724,2.002371
JAML,False,False,177,0.13056037,89.77469670710572,226.0,True,0.11334164660362717,1.336410969763398,1.6297358
MPZL2,False,False,40,0.023685731,97.6891969959561,41.0,True,0.040377985606238974,1.384911077868731,1.7042022
CBL,False,False,125,0.0785673,92.7787406123628,136.0,True,0.0919250264709644,1.145375529242424,1.3364226
USP2-AS1,False,False,53,0.033506643,96.93818601964182,58.0,True,0.03228812752246664,1.054847707293384,1.1974274
SORL1,False,False,515,0.4581167,70.24841132293471,793.0,True,0.31936976654607463,1.4978252710197997,2.239201
MIR100HG,False,False,67,0.04563836,96.12940496822647,79.0,True,0.07200778758565254,1.3622402651323475,1.6693937
FLI1,False,False,724,0.66608894,58.174465626805315,1153.0,True,0.5128746167569331,1.1789367054347897,1.5310804
KCNJ1,False,False,33,0.020219527,98.09358752166378,35.0,True,0.022595449190487813,1.1576340904193734,1.3552442
IGSF9B,False,False,4,0.002310803,99.7689196995956,4.0,True,0.009489708572551313,1.1248535892371425,1.3049135
CACNA1C,False,False,50,0.032928944,97.11149624494512,57.0,True,0.06439460837749901,1.881485545167406,2.4666357
ITFG2-AS1,False,False,81,0.049104564,95.32062391681109,85.0,True,0.05336383975556797,1.0792954101564902,1.2349641
TSPAN9,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.03007312097304004,1.2723374644394763,1.5313582
AC005833.2,False,False,26,0.01559792,98.49797804737146,27.0,True,0.014711994555791315,1.1865718127678333,1.3996748
VWF,False,False,58,0.05430387,96.64933564413633,94.0,True,0.1598957221973135,1.1354079536390331,1.3211185
CD27,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.00913683073043311,1.0867824990649797,1.2464597
NCAPD2,False,False,121,0.0751011,93.00982091276718,130.0,True,0.09210554183195224,1.3147615639990036,1.5964956
LAG3,False,False,65,0.03870595,96.24494511842865,67.0,True,0.03555906176165515,1.380977775042454,1.698163
P3H3,False,False,44,0.026574235,97.4581166955517,46.0,True,0.03515242581983101,1.2929030955746432,1.5629344
LRRC23,False,False,337,0.23685731,80.5314846909301,410.0,True,0.23843763768591525,1.4512134362641864,1.8060019
